Melanin,Haemoglobin,Thickness_cm,BloodOxygenation,MelaninTypeRatio
1.528053562697102574e-01,1.998527204393854562e-01,9.606003935181985781e-03,9.131649977678623076e-01,7.753898024612997375e-01
5.410476504925206681e-02,1.161318976138611819e-01,2.001821408393045232e-02,9.637945179295077658e-01,6.821495331216821389e-01
8.085352551071846305e-02,1.619348564806873669e-01,9.007058245215519843e-03,9.987556055184630965e-01,7.399320730901882692e-01
1.433204550450066228e-01,1.491104697458009998e-01,5.707507934484144264e-03,9.895014875795544729e-01,7.697449043553954429e-01
3.113011611039568499e-02,1.713058720047313244e-01,2.311726711151881192e-02,9.671183328328950557e-01,6.978948446011669082e-01
2.541576371310541940e-02,1.909504474154435638e-01,2.252636848581845638e-02,9.792630326828162257e-01,7.030627688139244880e-01
3.939752633231185519e-01,3.942355828470222451e-02,8.696380017929447939e-03,9.116476454065621793e-01,7.443459163389389843e-01
1.348920794727356542e-01,3.392646764262814696e-02,1.030685179546909913e-02,9.498833762513569923e-01,6.720641076400156733e-01
4.223769692161679079e-01,1.176840138545652836e-01,8.771151428872818803e-03,9.531912423272991264e-01,6.677315914583613621e-01
4.147134465737415399e-01,9.040971751441438664e-02,1.939069077923459908e-02,9.782695759625923415e-01,6.874707917179136984e-01
6.216308011833181907e-02,1.145738158909146848e-01,1.000017768378464247e-02,9.282593345711566135e-01,7.611889618020547532e-01
3.077025259424658876e-01,1.598105041626162182e-01,2.362899514757004285e-02,9.106485286441726723e-01,7.049898839617335655e-01
2.587452974355126667e-01,1.864111815298000463e-01,2.155282048767137928e-02,9.698113842587167133e-01,7.261037332477692230e-01
2.972875943621108852e-01,8.406574921451306914e-02,1.676802255139346609e-02,9.492594129571330086e-01,6.793175835211299196e-01
4.226593900620968097e-02,1.438685964631812864e-01,5.178764494274263643e-03,9.842294059718716959e-01,6.791158501024358030e-01
8.189227373422540424e-02,4.016303838044046892e-02,2.267338812833333619e-02,9.481489693538684982e-01,7.475676888852215152e-01
3.387798576242816162e-02,1.073758379215501990e-01,1.955523293065108276e-02,9.846270779188328603e-01,6.662562877802681305e-01
2.601735740381235229e-01,5.339150778323464679e-03,2.075814793082013041e-02,9.507835001818418785e-01,7.501761090824610179e-01
4.242475715392600710e-01,1.012463628594863080e-01,6.436504091439821003e-03,9.782698509822914668e-01,7.101052778523360143e-01
2.892813666552568885e-01,1.095219553659744771e-01,1.917120340437084361e-02,9.720745178919766305e-01,7.506906370426438269e-01
3.059166985244077819e-01,1.473536218198879255e-01,2.109178947248287542e-02,9.266082540380130572e-01,7.072594215523233530e-01
4.233869828220676035e-01,1.302474732511913480e-01,2.413270712314109778e-02,9.309398325087040460e-01,7.769078275474248230e-01
2.918669567397005338e-01,7.232095012685450797e-02,1.660940945564871180e-02,9.899195522519229629e-01,6.583334253823481808e-01
1.823789465761377349e-02,2.140449241911143458e-03,1.516083703998543156e-02,9.231007127630004305e-01,7.839945967718265907e-01
3.729454027674803940e-01,2.398168885096683967e-02,1.350793579963823626e-02,9.697500556260941762e-01,6.902991765857142692e-01
1.574469865725036111e-01,1.946390700499730231e-01,1.902575361929287681e-02,9.145120131997305224e-01,6.563813314948222510e-01
2.871993629812891712e-03,1.845442985047458795e-01,2.341642609429227598e-02,9.755158371249241789e-01,7.343606632823274083e-01
2.186034621735920280e-01,6.569353945314793108e-02,1.699510097432071348e-02,9.223289849579326960e-01,6.836531345571644769e-01
4.029794353759171277e-01,5.251173504485365240e-02,9.545672830166796255e-03,9.594065372751315879e-01,7.188804684776179954e-01
1.113948648066477864e-01,8.784684244431745226e-02,5.351479006183534719e-03,9.564243487737037475e-01,7.703471309093156139e-01
2.118591512396683363e-01,1.382980658928024964e-01,1.738226236535055091e-02,9.203514253033516779e-01,7.687320141122228057e-01
7.555028485864563603e-02,7.200870685893676071e-02,2.229195776038105439e-02,9.491403321125689851e-01,7.400578424425122703e-01
2.575015614490280130e-02,1.439147569849995312e-02,6.319505551468187522e-03,9.879248025442920467e-01,7.966807862986471367e-01
3.555378213992555630e-02,8.115622339643488448e-02,1.295142417922691760e-02,9.680529348152026037e-01,7.195626642868995226e-01
3.128876786574214530e-01,5.285720990180495238e-02,2.380093852161805842e-02,9.992654399099165641e-01,6.559082585532219900e-01
3.716879479483819471e-01,6.566107223103115342e-02,1.503353991713610519e-02,9.784554260996196628e-01,7.729137724715711144e-01
6.247520203931868077e-02,3.342849191167358153e-02,9.413164595771860571e-03,9.643455434303005447e-01,6.831940805085291446e-01
1.246886655906910835e-01,1.321091738196838450e-01,1.207312823537696859e-02,9.563202064155418292e-01,6.764358213495537120e-01
8.466764161963091784e-02,1.057995557157997701e-01,1.316279132389612527e-02,9.937428646028728663e-01,6.605014882949737931e-01
1.252112830143758265e-02,5.490176034177550457e-02,7.345790288335842660e-03,9.527013437352529479e-01,6.991849915457958309e-01
2.384220576815159753e-01,1.112186337799420388e-01,1.821584487696822560e-02,9.402672770635819299e-01,6.989238450581282125e-01
3.012666109890507760e-01,9.904886158628037340e-02,1.684328658184952934e-02,9.834493579369103511e-01,6.954157297949679073e-01
2.789394392996952243e-01,1.593989964566395745e-01,1.795445755731154766e-02,9.940244418920352043e-01,7.389789409653017005e-01
1.674749717926642123e-01,1.912408695987001250e-01,1.721583137360375992e-02,9.478916891900170949e-01,7.627313253992159536e-01
2.390993955082193756e-01,2.700343128675253626e-02,5.333441365766793119e-03,9.137238523612603025e-01,7.906650077971009161e-01
4.136860254694038619e-02,1.768987823026886008e-01,8.489256991326393081e-03,9.608372818212168598e-01,6.641075118020222101e-01
6.719629533203162752e-02,1.412545907186955330e-01,8.311440038917211268e-03,9.740882261929064700e-01,6.725572748732220330e-01
4.007398917882298850e-01,1.388181555142830592e-01,6.959029725959789067e-03,9.373636083183440881e-01,7.384763765786851453e-01
3.276868238147357393e-01,7.548587853135198256e-02,1.970951546396552956e-02,9.747878857564632460e-01,6.647203390815891177e-01
3.968550721089967870e-01,6.943773089751928418e-02,7.402744289569834421e-03,9.531051342642291591e-01,7.056146426928894266e-01
3.942558420502285110e-01,2.122257479680877273e-03,1.836388146900688398e-02,9.301356130409795808e-01,7.436828345819055386e-01
2.795894327392207113e-01,1.964587700528242498e-01,8.567806193073509297e-03,9.629521228442827763e-01,7.670817548058292967e-01
3.992143800401188325e-01,1.216946606422367183e-01,7.366203564958526996e-03,9.388947565516384541e-01,6.826398931187047658e-01
1.797660602223767057e-01,8.106339616086116751e-02,8.250600972321586388e-03,9.786825503955250971e-01,7.501978346145518062e-01
2.551369012739661702e-03,1.092099955565435376e-01,1.516806913076040181e-02,9.003080027916858796e-01,7.468804498770820199e-01
2.784300869800237360e-02,9.064879785156229608e-03,1.790965019715511433e-02,9.818178115953311025e-01,7.789424189387471609e-01
4.797006272564972168e-02,3.555654010304210716e-02,2.123849720115273537e-02,9.306575277530760859e-01,6.970621243645985787e-01
4.190663141544705150e-02,1.250486250677171063e-01,7.571244109292612698e-03,9.959626563479980765e-01,7.625137797332265377e-01
1.518803256747630059e-01,1.033380842070403954e-01,1.732373494771660347e-02,9.759164867624363637e-01,7.627999796662242593e-01
3.018451762499144153e-01,1.576278897625990050e-01,2.047679198822494398e-02,9.241040284765789092e-01,6.858791812986886338e-01
3.401883380316123584e-01,1.320897953986220896e-01,1.124810343015768786e-02,9.978799158731480601e-01,7.431736756637641328e-01
2.542014946938439546e-01,1.206856995198980625e-01,6.594311587348753237e-03,9.499580591996721335e-01,7.512743131502697125e-01
6.382111888494422514e-02,1.632378751567573893e-01,8.118919261330277345e-03,9.522923797264597479e-01,6.911642618933411253e-01
3.218497873215671601e-01,1.458435800482822675e-02,6.831172951209134835e-03,9.909518134093865394e-01,7.177699993046958715e-01
1.532100233100299469e-01,1.384864724898257626e-01,2.274423862045356001e-02,9.918403067481785795e-01,7.153666590884739662e-01
6.574146580200589292e-03,1.434025519445140950e-01,1.253403336720469025e-02,9.696882504216632892e-01,7.660264352556555023e-01
1.213725182085494680e-01,5.575754638632219456e-02,1.546697210271572032e-02,9.978449639562253504e-01,6.501036883870615624e-01
1.428276377264795227e-01,3.993427766099149484e-02,2.037376303608629327e-02,9.328870309587415921e-01,7.251539917185040318e-01
1.186513346085661530e-01,4.355664261574383744e-02,1.242996844241447615e-02,9.232336584401933388e-01,6.776511220345717845e-01
3.492922957174742216e-01,4.043003182296685261e-02,1.798205309255225537e-02,9.029256721447205258e-01,7.470262952083150942e-01
3.270084245678647195e-01,1.052326559898153213e-01,6.533597064368754613e-03,9.346344938477787467e-01,7.520553294456424620e-01
2.993918210470231656e-01,2.798963596179986774e-02,1.461811295137200803e-02,9.602633343312084735e-01,7.251689763040375380e-01
6.063317868176180958e-02,1.321978864224507277e-01,6.930379323406152953e-03,9.305379049916631118e-01,7.313044312676615366e-01
3.475607472639949957e-01,2.191057353080514206e-02,9.965682813604562207e-03,9.579620257132094308e-01,6.972587283582752926e-01
2.915084875535658981e-01,6.351038421740984839e-03,1.086681655190937373e-02,9.048385752163867757e-01,6.969984018950556859e-01
8.458536750051712239e-02,6.453875824672836159e-02,1.935167607773893503e-02,9.354091064646231635e-01,7.617675589775541045e-01
2.790322960907705152e-01,3.918008502287517042e-02,1.848208372578507772e-02,9.748004906480693954e-01,6.697597051139480007e-01
2.084264939905791647e-01,1.977437490266064080e-01,1.994160177862131650e-02,9.104326860190967707e-01,7.657254972039939656e-01
1.894811765363205447e-01,6.129626382282626212e-02,6.235100944746703108e-03,9.714837455655516152e-01,7.482519772402889124e-01
4.910083712965480213e-02,4.519075311907724130e-02,2.487828424346093942e-02,9.763311113009489617e-01,7.826712026983246862e-01
2.233525343375759309e-01,4.015719487634369922e-02,6.088400574195378633e-03,9.568761509116874286e-01,6.890217038299696339e-01
4.387074604914400350e-02,7.539672805589457683e-02,2.151495582878308263e-02,9.886087553070970202e-01,7.259268577724306004e-01
7.146470313208039271e-02,1.215639301709839915e-01,1.980537866961071258e-02,9.954563512225651500e-01,6.558484267293848147e-01
5.786236882387320313e-02,1.566071097342102147e-01,1.683523580983639634e-02,9.034677482953712424e-01,7.868759862582178632e-01
4.103124517210332556e-01,7.355067330087061706e-02,1.377714330289974559e-02,9.679083024070540553e-01,7.513087191018738009e-01
1.232069522004288348e-01,1.255682250285150847e-01,2.014264706540365435e-02,9.237174502473529669e-01,7.434312873607162864e-01
1.533826548226873143e-01,9.692991975759811252e-02,1.979715606537692241e-02,9.408183309004827244e-01,7.599033801479905259e-01
1.391725801009994767e-01,1.694525739044262791e-01,7.743566709796090297e-03,9.623154282509699398e-01,6.926493285139047051e-01
3.863494409814236530e-01,1.142393136545286070e-01,2.085264945921740457e-02,9.712272270325477130e-01,7.405790403128351684e-01
2.425123759626671704e-01,5.868844270394093371e-02,6.571139948699305025e-03,9.840190929741275960e-01,7.701382865607868666e-01
3.953195966423907470e-01,1.410138641784729197e-01,1.501092284257069670e-02,9.705386918283592790e-01,6.635441667056096726e-01
1.296677846001672019e-01,1.641928331165761756e-01,1.790163653134388411e-02,9.777398993863311016e-01,7.938225333935449157e-01
5.026407533130609895e-02,9.362269069602904836e-02,2.143377714750455479e-02,9.599071199359411333e-01,7.837830203751977587e-01
2.396177162186708953e-01,1.974522505375814752e-01,1.426220436186107637e-02,9.117059083721624768e-01,7.944528250859321794e-01
1.492353694779175177e-01,1.759402789590713834e-01,9.737161551302903756e-03,9.021430314885293678e-01,7.712522763547406957e-01
3.450180315675310250e-01,4.019397926343280802e-02,1.481319230913213242e-02,9.529783048921529609e-01,6.941466638658980726e-01
3.782726424231015461e-01,1.575644185590912294e-01,1.000416220874240231e-02,9.715541047951800069e-01,7.372333201451981566e-01
2.037340361791337984e-01,1.205892976256034560e-01,1.557450762912296685e-02,9.108865588441357186e-01,6.680243633357598743e-01
4.177130213326830654e-01,1.074274482637591066e-01,1.425016366213035721e-02,9.429295947875615536e-01,7.631250097499084895e-01
2.382425797217501140e-01,1.032737787293341175e-01,2.061008967500788797e-02,9.256177396755644882e-01,6.730459498989220801e-01
1.172248487627280400e-01,1.708288174137033988e-01,9.801802268850579036e-03,9.567093050136907806e-01,7.800235902386348785e-01
2.107704960826937701e-01,1.225636849917862703e-01,8.999703683806790228e-03,9.390502752423828259e-01,6.860835428769217481e-01
1.700611544085594076e-02,1.080034910256930103e-01,1.448370679133919800e-02,9.201467500434146185e-01,6.740617860924391636e-01
3.459164977528559892e-01,1.072312144485176519e-02,6.010087303817013109e-03,9.004392713739445275e-01,6.606356545536459235e-01
4.451563681654658461e-02,9.021227108195292721e-02,9.586812568710117305e-03,9.321525095380930326e-01,7.567047692076217524e-01
1.334531015677891397e-01,1.817002708470560335e-01,1.207409828375383826e-02,9.516162146686312218e-01,6.779305665357535648e-01
2.435207986651207190e-01,1.426356091395791781e-01,1.475259425121820678e-02,9.929209083003459613e-01,6.796501718092580191e-01
1.943632890251961731e-02,1.113984163317453119e-02,1.038873422450728098e-02,9.227476014886328848e-01,6.754544905794167553e-01
3.502694974884129619e-02,1.769144641480574209e-01,1.621272989416812707e-02,9.512255065963632905e-01,6.958692683702741855e-01
2.996339174159824981e-01,1.655067770540337713e-01,2.256829332890343195e-02,9.566496534474351332e-01,7.911817151192590547e-01
3.179237292306978657e-02,1.097901581023360690e-01,1.587454922715204192e-02,9.649227656858986313e-01,7.229932516886483640e-01
2.056685496201245134e-01,5.458687571274015334e-03,1.073679043472863630e-02,9.328566350874452073e-01,6.891316908958650123e-01
1.463004267375019041e-01,1.129234939887263367e-01,6.239619440046298079e-03,9.099481819489977363e-01,6.755586139556688519e-01
9.884606601330266085e-02,1.186322093535879460e-02,7.733326094966472622e-03,9.921356240182241937e-01,6.528352129558157024e-01
8.198614718351246444e-02,6.475541296785861101e-02,1.622434737094381393e-02,9.952755428853594655e-01,7.047488970602521219e-01
3.285034450112765958e-01,1.261530141616450384e-01,1.867417676208759508e-02,9.438231138246920837e-01,6.665092211339123107e-01
4.092116008614711808e-01,1.826697036925527262e-01,5.993358871081410841e-03,9.580574961917852628e-01,6.540517993503743854e-01
6.113710940522931736e-02,7.220133181463626870e-02,8.710996594269633866e-03,9.029026393279316887e-01,6.654469558903749471e-01
4.127032430257004392e-01,1.721447327938072092e-01,1.138162541353141162e-02,9.047215641115174956e-01,6.977782274588609779e-01
2.561531139908194699e-01,1.837538410697027447e-01,1.139546217761004676e-02,9.076667415826582541e-01,7.626295552157432711e-01
2.762723139008372852e-01,5.187732211005548558e-03,2.416814028355922239e-02,9.738746314848920616e-01,6.600479376752789173e-01
3.055584162231675949e-01,4.864613971275377757e-02,9.075411958848450533e-03,9.227234491089350010e-01,7.518010885634873741e-01
3.030670039621152223e-01,1.422625975462722681e-01,6.250406989582178371e-03,9.184447222974378988e-01,7.430813793201870299e-01
3.526989654116602368e-01,1.516117655728301539e-01,1.206029658624638290e-02,9.008335332756784997e-01,7.822985308200182120e-01
2.084080514281622110e-01,7.909095319319377204e-02,7.688839420593589734e-03,9.022897544273589254e-01,6.775980512708088543e-01
2.298108340438067831e-01,1.316941679417981403e-01,7.531639302715782691e-03,9.405383752334992575e-01,7.691401558518461412e-01
1.399217840568054150e-01,1.228195648550449992e-01,1.314901322234256903e-02,9.541677930677191499e-01,7.797297825572113705e-01
4.615550773295721415e-02,1.482152173586109289e-01,1.112782278499897456e-02,9.579059181767919373e-01,7.964726197477605130e-01
2.861306419073479934e-01,1.440130271212792523e-01,6.834535523107190466e-03,9.457911181180914673e-01,7.712824037028738200e-01
1.541867678090164465e-02,1.808828880008191142e-02,1.708606858854898672e-02,9.459561272142837929e-01,6.685652301228776073e-01
1.192474369147649843e-01,3.249178600707212927e-02,1.503399532040700093e-02,9.753142185266276964e-01,7.920693515245146310e-01
4.142461184737701585e-02,2.741270230460388785e-02,6.541993379026107662e-03,9.289570134600118045e-01,7.722488079205676037e-01
8.282195049144604193e-02,1.865635338987209901e-01,2.225488948028288977e-02,9.237717818008939208e-01,6.818487776682016221e-01
2.750155616329763575e-01,1.827949870222448647e-01,1.069426116424665452e-02,9.854324188031831078e-01,6.747796100819443144e-01
2.706164743579099197e-01,1.596850416497970215e-01,2.422761569894358799e-02,9.689263807716085308e-01,7.904621225600572121e-01
1.816325576751604831e-01,2.422699357451590582e-02,2.363077265112651509e-02,9.476866449082870236e-01,6.733547939158818219e-01
3.968377791399170518e-02,1.152800225139976042e-01,1.368193252437505461e-02,9.275404825534007136e-01,7.665655078113630116e-01
1.869174101610861782e-01,3.825889459188043518e-02,9.571338808766698125e-03,9.136581819578618591e-01,7.107888881394737179e-01
1.523275500272078531e-01,7.430840357420169517e-02,2.169705425060445073e-02,9.037421196749976238e-01,7.585707898239137936e-01
3.100769765752024454e-01,5.415116405084517692e-02,1.222571683244893723e-02,9.852365357991241801e-01,6.637777070249973876e-01
2.494024149173931781e-01,1.659572653160057143e-01,8.271013893425965824e-03,9.593385501397191373e-01,7.587587431607704103e-01
2.118817141875725674e-01,2.974582850433537401e-02,1.603215431637882576e-02,9.045829492911879877e-01,7.267867065978621532e-01
2.099153133088429157e-01,1.295896545534050703e-01,1.478804885402531383e-02,9.158587397894754067e-01,7.850567578008271763e-01
4.155413646347196899e-01,1.967950380914572084e-01,2.200035757627913022e-02,9.279564268153224216e-01,6.782597625865934843e-01
3.254502211107802578e-01,1.377238620674730574e-01,1.958562759678664222e-02,9.263071587713813670e-01,6.664034116962502807e-01
2.142042314373948375e-01,1.676746431238498175e-02,2.252278973673507365e-02,9.548390989221269276e-01,6.794330447727299216e-01
2.065865009293713916e-01,1.816620508905424647e-01,1.969405824774748959e-02,9.399443623186864993e-01,6.617863050874069897e-01
1.235953445982931886e-02,1.289728558602296349e-01,1.784349921295593985e-02,9.882216604261966353e-01,7.970225811292616092e-01
4.053364739641970305e-01,9.180588494143550327e-02,1.500354304554025672e-02,9.719410700607821196e-01,6.684284938866918990e-01
1.379256338881844068e-01,1.322788032296826066e-01,2.475106578992895129e-02,9.910732569310078954e-01,6.801276418392041556e-01
1.107978661268390758e-01,1.759298217640547779e-01,2.418329648000344667e-02,9.862818625159451846e-01,7.714528620914584689e-01
4.297464289913109914e-01,9.594831835513462082e-02,2.197705963071499430e-02,9.921369133493455061e-01,6.870131593552679661e-01
3.093178690754410098e-01,1.067329750796336268e-01,2.050638427571055758e-02,9.980011450288763797e-01,6.833440010285807276e-01
2.131905874539454307e-02,9.103703244437275077e-02,1.655119100237024271e-02,9.311696438059462455e-01,7.508464670611526559e-01
2.754886964397229923e-02,1.544569383840938004e-02,1.019506721052413495e-02,9.209680603853660497e-01,7.098147845659743549e-01
1.194017093892488571e-02,1.576269552585443379e-01,2.250878054175929968e-02,9.165152362215743809e-01,7.753218730700468520e-01
2.582365078910208167e-01,2.615593698472595124e-02,5.216322697579154830e-03,9.628088465015784969e-01,7.457404018493895004e-01
3.170117052657732415e-02,7.951943204737375870e-02,9.548799335878663599e-03,9.680966698176400875e-01,6.932322075626715652e-01
4.014236050864752325e-01,7.797774627593810626e-02,1.307464890168939797e-02,9.087837494210646572e-01,7.396884913429544461e-01
4.029329056697288358e-01,5.672811762526085155e-02,1.672314310468143994e-02,9.821071596732634523e-01,7.799692432321838620e-01
2.352571946349262255e-01,8.109891805298927170e-02,1.621758640720711783e-02,9.783066531443098679e-01,7.046724440828693314e-01
2.655381015688629276e-01,1.239838129661032934e-01,8.516316527705694583e-03,9.628473933205788926e-01,7.604706082286349922e-01
1.262226982543321607e-01,6.296607512933463657e-02,7.095963996270635704e-03,9.435612479469633884e-01,7.123749470565731157e-01
2.844422069314925597e-02,3.532987560195701565e-02,9.446578551705593282e-03,9.153657288375995904e-01,7.314610096667749639e-01
3.173705309872888458e-01,1.740041345909460468e-01,1.197417577792967217e-02,9.505592270931887411e-01,7.600550041697355930e-01
4.466618917332848548e-02,1.941956973215699656e-01,5.281073758401724078e-03,9.159169295541484956e-01,6.590791056964766526e-01
3.770422799689065324e-02,9.225818095138779706e-02,1.884911641099711738e-02,9.604978785088933435e-01,7.182424283512537366e-01
1.345147138486120220e-01,6.607692275657257863e-02,9.954548714749829330e-03,9.309964730323069260e-01,6.642820273988929713e-01
6.347768070451403552e-03,1.044893347786763488e-02,1.202808873096724782e-02,9.247306262303797153e-01,7.587508316708140299e-01
1.872012791594595549e-01,8.333456581400573021e-03,1.169803381167799049e-02,9.441051379954970013e-01,7.411709397777709318e-01
3.045951104243528884e-01,7.918351713343500797e-02,1.523659601757043625e-02,9.580712800258665007e-01,6.990394490583917708e-01
3.447786915800117868e-01,1.861181616418921825e-01,2.219599444189222087e-02,9.367464065571379228e-01,6.614422270089252986e-01
2.602478333297372215e-01,1.464110001369113290e-01,7.987799070110823685e-03,9.963603401138287907e-01,7.888703693044877285e-01
3.643090331358684875e-01,7.050461435528422582e-02,1.181454226462540051e-02,9.005897635925030897e-01,6.972505580821493076e-01
1.753894454160903338e-01,1.936412386112301431e-01,1.884057615463567009e-02,9.912861018447677308e-01,6.913065166095110348e-01
3.651232244909444757e-01,8.632282274789040977e-02,5.884628265608735781e-03,9.000684049482637894e-01,6.651507456376375416e-01
2.182770502038047233e-01,5.608175605095450100e-02,2.159957270324447398e-02,9.216711938663424419e-01,7.366029813644870972e-01
9.668249891126869111e-02,8.584429570014709410e-02,2.423650280994853190e-02,9.996351224854562734e-01,6.898480183084420014e-01
4.060384824173399188e-01,4.309710216978272085e-02,1.715274405163981844e-02,9.728095375713690096e-01,7.764279623317666967e-01
1.189625048761229764e-01,1.772421152699583669e-01,2.413016742061442621e-02,9.644498371714008700e-01,7.524150175440222910e-01
1.224043671656324314e-02,7.287348877312037343e-02,1.326123658863495591e-02,9.726092880855397027e-01,6.505872358714109849e-01
1.051071644277065537e-01,1.319358239343699779e-01,1.330063461310273740e-02,9.408296187019374868e-01,7.348511917499043200e-01
1.583089637794365123e-01,7.842039256660554569e-02,7.124978188268749242e-03,9.784209731326292125e-01,6.847752015229593425e-01
1.517290141310942975e-01,1.804445521748285486e-01,5.708938699995394321e-03,9.154868032918279663e-01,6.523050680041699856e-01
2.260823615512922435e-01,1.288337695914104075e-01,9.890086362690678895e-03,9.793892387395597421e-01,7.429050744481169311e-01
3.798614323934111914e-01,9.816212616597859431e-02,1.456257314202295469e-02,9.939526679911094842e-01,6.807371540308140290e-01
1.264130994300609323e-01,2.729645086708636439e-02,1.515364781725778154e-02,9.857686850506558462e-01,7.849453714929843784e-01
2.244105908144834460e-01,1.804814159075886770e-01,9.351507634828667287e-03,9.739660953303392876e-01,7.360071111430005475e-01
1.469196111323576304e-01,1.098165567860824171e-01,1.725611349322855176e-02,9.651377313161677574e-01,6.813777664580054072e-01
3.535406424711030060e-01,5.772554161932209188e-02,8.624117496767757726e-03,9.521092165321627387e-01,7.968691159530862933e-01
6.861104920075722369e-02,1.757074514715241398e-01,1.152422280538200304e-02,9.395223279536187855e-01,7.319662349916673527e-01
4.540590510501509719e-02,1.183364505148715162e-02,8.914190303786548655e-03,9.865653590859839728e-01,6.748208258189563047e-01
2.167849636389311552e-01,6.350130654858476831e-02,1.893327199980274905e-02,9.647458574648076768e-01,7.275863255253611772e-01
2.892397742933960347e-01,1.078288518392273715e-01,1.533145016444623782e-02,9.434900313914699188e-01,7.939023587334649301e-01
3.422803112679388415e-01,6.862305287261531717e-02,1.972202198145231108e-02,9.784791718114358439e-01,7.136315346263328863e-01
2.539490618963807234e-01,9.587011682039271732e-02,6.144963391832993817e-03,9.054103754038348439e-01,7.138018267842107800e-01
3.329815476058512469e-01,5.359893421386579399e-02,1.350724160470282917e-02,9.813119250932965665e-01,7.191690083337197725e-01
1.694726151226363109e-01,2.688653509564653890e-02,2.433917157962841443e-02,9.810702172744459881e-01,6.920155326731733947e-01
1.510023054431518935e-02,8.333973584753491884e-03,6.072390294127272443e-03,9.228529413322320574e-01,6.742675419565477002e-01
5.080660308976775452e-02,3.237166641751624413e-02,1.336757379391924350e-02,9.037671589911896453e-01,7.368391555052640207e-01
1.761199592723936003e-02,1.906363562909375586e-01,5.807964377112411272e-03,9.713707955529796712e-01,7.841300295076327753e-01
1.421168260544153350e-01,1.155052235340109507e-01,7.933066419415999229e-03,9.199871628429716619e-01,7.603594612852129231e-01
2.135657854042647130e-01,9.830306493031236437e-02,1.425052903146102959e-02,9.996021790721065781e-01,6.644281111456327160e-01
1.538602004888269814e-01,7.748044402183601465e-02,8.150267953681051766e-03,9.009182445242662762e-01,7.101273464083142084e-01
2.414971748034822341e-01,1.419756090506936741e-01,1.537510849927686135e-02,9.229791981248990362e-01,6.507943819858252876e-01
2.071813247034059169e-01,2.911063570531257499e-02,2.345463365540139192e-02,9.042062397272497831e-01,6.961910578830614593e-01
2.918374619996303987e-01,5.594984366288002775e-02,9.008151163948534268e-03,9.782655735450219714e-01,7.504064888921129217e-01
2.871267681687012518e-01,1.315245218130867977e-01,7.143730194243956035e-03,9.578695492173893156e-01,6.935351425236515599e-01
1.374495191096234969e-01,9.633380855246036212e-02,2.150553123965904048e-02,9.848434534545914554e-01,7.760837478642750309e-01
1.495260013499082608e-01,1.542484152528586505e-01,1.420539694827510288e-02,9.962613370672926960e-01,7.216076320311067827e-01
2.520284154841191393e-01,1.795248589473740219e-01,2.265222197688275887e-02,9.610114860375404966e-01,7.503752244259913606e-01
2.568695287251711590e-01,1.648511456827605748e-01,1.112246589330774527e-02,9.231753503618012058e-01,7.825797834922225693e-01
1.360062629503301090e-01,3.765733513788567521e-02,1.755064010374179223e-02,9.092649440797609950e-01,7.524215462974134239e-01
1.427063729976573991e-01,1.920257686986872811e-02,2.346627108603328848e-02,9.866261044979500738e-01,7.845989306428209353e-01
2.987453106568571104e-01,3.471867950846465462e-02,8.433915988958118684e-03,9.245113255018597709e-01,7.712098033887956339e-01
2.787392430138338484e-01,1.569226076284458982e-01,2.101457118610806918e-02,9.893518224698076846e-01,7.350596368091586452e-01
5.893679520762334922e-02,1.828523868090494164e-01,1.763033499690254760e-02,9.878287599614274939e-01,6.945849650026212352e-01
1.902069663807437749e-01,1.851643246730676484e-01,2.125893489254106899e-02,9.627809212270260764e-01,6.947213606977034051e-01
3.839709077668432280e-01,6.034494208471867516e-02,8.413866899062164006e-03,9.603995820575159659e-01,7.812996634787534589e-01
1.657513504881986607e-02,1.682279342246981169e-01,1.368172940674024576e-02,9.950826468526887680e-01,6.580826344607753065e-01
3.678653330417276379e-01,1.077108714693972430e-01,7.576744569539052912e-03,9.756015101784948351e-01,7.912155272145235951e-01
7.100342938051761033e-02,1.647355778212932498e-01,2.420164215970729490e-02,9.683281771180574093e-01,6.990589700288266650e-01
2.186096633260761202e-01,1.101246036336202133e-01,6.253834459202689544e-03,9.435740752018477728e-01,7.608306589720108537e-01
1.830403280079719308e-01,3.003275073604452089e-02,6.309667959887766200e-03,9.483998445736884220e-01,6.995044628956172961e-01
5.345485719485834272e-03,1.676469066354638673e-02,2.296312384363404652e-02,9.388921098331668436e-01,7.929952083849741706e-01
3.937052860114521047e-01,1.914866106926585987e-01,1.101524296275349993e-02,9.946321020359929488e-01,6.554711045235088740e-01
1.961629225264171217e-01,8.573470872988421532e-02,1.694040065694300129e-02,9.638119213193271362e-01,7.029978314960474428e-01
4.103810907303038213e-01,7.075360833456624532e-02,1.074951057814613545e-02,9.780363587723778229e-01,7.801191570540866316e-01
1.240131335200844592e-01,7.190431386889377385e-02,1.797516751255063064e-02,9.037199735082550589e-01,6.911084808705461047e-01
3.726323067954521728e-01,7.640794788361893186e-02,8.849387385400545036e-03,9.852426302141843450e-01,6.913429214889913466e-01
3.967051272441254883e-01,1.890543687509733117e-01,1.417738916102938632e-02,9.417638297444580475e-01,7.848127724102924585e-01
2.398811066230648881e-01,1.347821289323199515e-02,1.566984349560789080e-02,9.737160374816162811e-01,7.745873379758878574e-01
